epoch;acc;loss;val_acc;val_loss
23;0.8325;0.35110389162671507;0.4927777647972107;1.451892965576715
24;0.83305556;0.34000280633723984;0.43888887763023376;1.7095303246337505
0;0.6288889;0.6420600559976366;0.4699999988079071;0.7465202814175023
1;0.6736111;0.5964020895668202;0.3561111092567444;0.9041884121795495
2;0.7022222;0.5696300871980687;0.45944443345069885;0.8777552723884583
3;0.7088889;0.558872846989996;0.4855555593967438;0.9006879256831275
4;0.71625;0.5446294609922916;0.4833333194255829;0.8638842387331856
5;0.7276389;0.528817020648987;0.46166667342185974;0.9013989555752939
6;0.7355555;0.5158311584860914;0.5199999809265137;0.8957213214288156
7;0.7390278;0.5072252393493222;0.6072221994400024;0.7407363742589951
8;0.74875;0.4926929785068043;0.472777783870697;0.9690274538679255
9;0.7623611;0.47410170238516813;0.5366666913032532;0.8371948491368029
10;0.7673611;0.4624267174513079;0.472777783870697;0.9577397365123034
11;0.77375;0.45230216831356906;0.4983333349227905;0.9731095206406382
12;0.78375;0.4403699695559529;0.39666667580604553;1.4327311493456363
13;0.78875;0.42769730746771933;0.5166666507720947;1.0500307010693684
14;0.7961111;0.4158191140417734;0.4927777647972107;1.1369789294070667
0;0.6301389;0.6362187665783696;0.6494444608688354;0.6318946354091167
1;0.6790278;0.5917301987090873;0.5022222399711609;0.7882224854495791
2;0.69166666;0.5706240515017675;0.5916666388511658;0.7063662014073796
3;0.7097222;0.5535450236664878;0.5183333158493042;0.8064305205725961
4;0.7176389;0.5408452208205644;0.4911110997200012;0.8116437424802118
5;0.72875;0.5237871541227731;0.4633333384990692;0.91745402680503
6;0.73236114;0.514888142546018;0.5616666674613953;0.7402358166459534
7;0.7401389;0.5030344100332715;0.48277777433395386;0.8795305760784282
8;0.7505556;0.4839303318126541;0.5038889050483704;0.9454746176799138
9;0.7623611;0.469379831052437;0.5299999713897705;0.893510864323212
10;0.7652778;0.46289912313481585;0.44777777791023254;1.0849087987509038
11;0.7713889;0.45558037165578247;0.6211110949516296;0.8141063729404575
12;0.78;0.44015247960600795;0.42722222208976746;1.1406035001079242
13;0.78152776;0.4321158970408659;0.38333332538604736;1.1914243228733539
14;0.78291667;0.42781551280770347;0.4877777695655823;1.076274765531222
15;0.7898611;0.4138280231677022;0.43111109733581543;1.310523813093702
16;0.7965278;0.4094785193278868;0.5061110854148865;1.10991590614948
17;0.79555553;0.4050853124282892;0.4716666638851166;1.3832165760712491
18;0.80083334;0.391872076100996;0.4911110997200012;1.2260034119089445
19;0.8051389;0.38962790266151487;0.472777783870697;1.1766460039135482
20;0.81430554;0.38048440716916554;0.522777795791626;1.2544846668425533
21;0.81569445;0.3733162986903658;0.46888887882232666;1.3986944383217228
22;0.82222223;0.3627403508955063;0.5188888907432556;1.389346547342009
23;0.82416666;0.36423983714080854;0.42444443702697754;1.5107555765658618
24;0.8297222;0.3575896458406027;0.49888888001441956;1.230340056038565
25;0.82666665;0.34998989651237733;0.5116666555404663;1.4851676679112844
26;0.8308333;0.35273445190962066;0.504444420337677;1.385560004061295
27;0.8304167;0.34055212965799403;0.49888888001441956;1.3415140179917215
28;0.83305556;0.34809825421333596;0.4866666793823242;1.3661615846678614
29;0.83805555;0.3339184963390936;0.47611111402511597;1.5980204961366125
30;0.83875;0.33274218354970597;0.5011110901832581;1.4012777775733007
31;0.8456944;0.33478367531934056;0.46222221851348877;1.570765995234251
32;0.8418056;0.3225811569183785;0.5094444155693054;1.633216460297505
33;0.8501389;0.3144230388771474;0.5205555558204651;1.8112737593758437
34;0.85152775;0.3124539808399277;0.5361111164093018;1.7137007342237565
0;0.63055557;0.6421042824164033;0.4188888967037201;0.8095054195159012
1;0.68291664;0.5888332405334545;0.6183333396911621;0.6837937544617388
2;0.6923611;0.5717853534656266;0.5333333611488342;0.7482632820804914
3;0.7127778;0.5555455305303136;0.6511111259460449;0.6427020778672563
4;0.7161111;0.5462211501112001;0.449444442987442;0.8928241801758607
5;0.72291666;0.5328512073287534;0.5366666913032532;0.7613304352594746
6;0.7327778;0.520616411857514;0.46833333373069763;0.9047262541121907
7;0.74583334;0.5024516020047789;0.41999998688697815;1.0177862787826193
8;0.75166667;0.49132669639980625;0.528333306312561;0.8567018231583966
9;0.75777775;0.47922463754916356;0.5605555772781372;0.9047916851730811
10;0.7644445;0.4728427988709882;0.4322222173213959;1.138428435060713
11;0.7677778;0.45723119686461156;0.5049999952316284;0.9728062520010604
12;0.78041667;0.4449880064930767;0.40666666626930237;1.23509590215981
13;0.7831944;0.43143532082176533;0.4561111032962799;1.132371593101157
14;0.7902778;0.4268135280348361;0.4566666781902313;1.1508296804709568
15;0.7911111;0.4194092713851003;0.5061110854148865;0.9946047027491861
16;0.79944444;0.4008009240800877;0.4955555498600006;1.206690821920832
17;0.8040278;0.3987510332973519;0.4983333349227905;1.1329726247323884
18;0.8090278;0.3868848890761405;0.43444445729255676;1.3120857482569086
19;0.8123611;0.38629659599820215;0.4555555582046509;1.391681565427118
20;0.8244445;0.371751207771821;0.5183333158493042;1.2046068899954359
21;0.8283333;0.36729095220410574;0.4950000047683716;1.155830574946271
22;0.82027775;0.3656469293404371;0.4772222340106964;1.4263262084788746
23;0.8277778;0.35430263956148134;0.5122222304344177;1.276903359654049
24;0.83597225;0.3385846380470159;0.5;1.3160842150656713
25;0.83208334;0.3516296170119252;0.5066666603088379;1.2186135626087586
26;0.83652776;0.33883472129216696;0.5099999904632568;1.3098770239493913
27;0.83875;0.33541181137956705;0.4472222328186035;1.6020437540486454
28;0.8422222;0.33148292274951624;0.47333332896232605;1.4499821143845717
29;0.84847224;0.32155071119114936;0.48277777433395386;1.69223237944146
30;0.8497222;0.3144490030967063;0.4811111092567444;1.497083811213573
31;0.8475;0.32318428839130636;0.5055555701255798;1.4338299836446013
32;0.85;0.30725303419902855;0.47111111879348755;1.6211958477066624
33;0.8511111;0.3066807102997422;0.48722222447395325;1.8872088608125017
34;0.8572222;0.3000123105279474;0.4877777695655823;1.7810783116871285
0;0.62930554;0.6406055474964281;0.5616666674613953;0.7125881979862849
1;0.68375;0.5942169565293524;0.5111111402511597;0.7703686145444711
2;0.69319445;0.5754504055819578;0.38333332538604736;0.9126399874687194
3;0.70166665;0.562761380078478;0.4399999976158142;0.8745642772151364
4;0.7198611;0.5486829695498778;0.4744444489479065;0.8291020507613818
5;0.7326389;0.5287544073847433;0.4566666781902313;0.9332987313469251
6;0.73430556;0.5155323431154506;0.47055554389953613;0.8632350274258189
7;0.74430555;0.504251017098108;0.4605555534362793;0.9247186467051506
8;0.7511111;0.4891605711335109;0.45722222328186035;0.8967979162517521
9;0.7615278;0.4716240172882357;0.4027777910232544;1.039069220672051
10;0.7647222;0.46397961906105695;0.5099999904632568;1.018891708759798
11;0.7772222;0.4527530754256683;0.5211111307144165;1.0211350368956724
12;0.78347224;0.43921897716483926;0.519444465637207;0.9994196586310864
13;0.78194445;0.4298207882423109;0.49388888478279114;1.13564731006821
14;0.7916667;0.4199574785617491;0.5377777814865112;1.156314503132469
15;0.79638886;0.40536772180518404;0.601111114025116;0.9378781882114708
16;0.80916667;0.40084800298290146;0.5661110877990723;1.1465096712526348
17;0.80819446;0.39099018164237753;0.4305555522441864;1.3739965779499874
18;0.81027776;0.3840371635516122;0.5411111116409302;1.291837890798019
19;0.8208333;0.36779321403155335;0.5188888907432556;1.3192657387091054
20;0.8188889;0.375878043590314;0.528333306312561;1.4568187868429554
21;0.82555556;0.36331101695525125;0.4377777874469757;1.6911267509477006
22;0.8304167;0.3552837940796356;0.4694444537162781;1.5042511093947621
23;0.83444446;0.3547021958995578;0.5433333516120911;1.2398949991497727
24;0.8413889;0.339117115844662;0.4699999988079071;1.6302122687713967
25;0.8426389;0.3363662831655852;0.5149999856948853;1.5263314221054316
26;0.84041667;0.3352201776434716;0.5350000262260437;1.3691726388823655
27;0.8491667;0.33341201821692973;0.4722222089767456;1.6783438981200258
28;0.8472222;0.329403566050208;0.4983333349227905;1.5361314436006877
29;0.8448611;0.32282191182421227;0.5099999904632568;1.8057789052112234
30;0.8522222;0.31985470544863753;0.4483333230018616;1.8255317563191056
31;0.85625;0.3117998080853593;0.41333332657814026;2.110907390506731
32;0.8506944;0.3109930771727603;0.5011110901832581;1.6013152294895716
33;0.85930556;0.30439745804946544;0.5177778005599976;1.707319797637562
34;0.86041665;0.2988648706804371;0.42444443702697754;2.4567780116779936
35;0.8636111;0.29216038099309827;0.5450000166893005;1.7406396361326593
36;0.8670833;0.2912248753607047;0.4977777898311615;1.7382003092517455
37;0.8611111;0.29201044770872814;0.5316666960716248;1.67280214406136
38;0.86569446;0.28576000640904464;0.4749999940395355;2.4013571728176126
39;0.87069446;0.28434274663667464;0.4933333396911621;1.9733515637305876
40;0.86625;0.28301123790765814;0.5322222113609314;1.8881436892785133
41;0.8775;0.2719696473895776;0.49222221970558167;2.1363882965511745
42;0.8773611;0.2695905637331735;0.5144444704055786;2.166489073416839
43;0.87708336;0.27910674855989126;0.5344444513320923;1.8469090467474112
44;0.8769444;0.2749949127916302;0.472777783870697;2.5428432961304983
45;0.8773611;0.27146089422573266;0.5144444704055786;2.250202752587696
46;0.8775;0.2720904655412495;0.5299999713897705;2.2717743901018466
47;0.87916666;0.2664552100605773;0.504444420337677;2.3089038573412433
48;0.8773611;0.26542606062495605;0.522777795791626;2.322381549395828
49;0.8775;0.2622243032861993;0.49166667461395264;2.416726885891209
0;0.62583333;0.6435435840860009;0.49388888478279114;0.7248290883998076
1;0.6755555;0.5940027698977954;0.4511111080646515;0.859597358521488
2;0.70375;0.5686137145850807;0.676111102104187;0.6192754777769248
3;0.70416665;0.5587899195495993;0.602222204208374;0.6789536915305588
4;0.71708333;0.5480223029955393;0.527222216129303;0.7590690996083949
5;0.72402775;0.5277272387925122;0.5266666412353516;0.8038029531016946
6;0.73972225;0.5122664069498165;0.5894444584846497;0.7217783519377311
7;0.74625;0.49669072453139557;0.504444420337677;0.9242704557875793
8;0.7504167;0.48908024033169367;0.4577777683734894;1.064281338536077
9;0.765;0.46826159927942274;0.46888887882232666;1.105135427498155
10;0.7723611;0.4552513325664525;0.4650000035762787;1.180313996101419
11;0.7798611;0.4466771738603711;0.4577777683734894;1.113255198382669
12;0.7786111;0.43773897930396843;0.42500001192092896;1.3010284916808208
13;0.7888889;0.4196275484806392;0.574999988079071;0.9802112592177259
14;0.80083334;0.4095379248914671;0.49166667461395264;1.0499816280686194
15;0.80027777;0.4062449656349296;0.5038889050483704;1.1099569052871732
16;0.8045833;0.396116580763434;0.47055554389953613;1.250575729045603
17;0.81333333;0.3851212478828125;0.5288888812065125;1.105546079389751
18;0.8161111;0.38216686211603196;0.5133333206176758;1.292894344818261
19;0.82277775;0.36662227645041034;0.47055554389953613;1.6248712836868233
20;0.8204167;0.36093479174435034;0.5633333325386047;1.1661325924926333
21;0.83013886;0.35330113077951764;0.4449999928474426;1.547316566730539
22;0.83375;0.3446881571064296;0.5277777910232544;1.4164266689266596
23;0.83597225;0.3441621601777216;0.527222216129303;1.3837456694700652
24;0.8411111;0.3305217646983825;0.46666666865348816;1.6910093369169368
25;0.8448611;0.32421393463325027;0.5027777552604675;1.7900141035310095
26;0.8513889;0.31727188913479487;0.4883333444595337;1.5845734420128994
27;0.84597224;0.3232494290589077;0.5177778005599976;1.7545976660731766
28;0.8516667;0.3125989980942702;0.527222216129303;1.4576713366433978
29;0.8502778;0.3156336435489316;0.4611110985279083;1.8448936799541116
30;0.85402775;0.30366540557135724;0.49000000953674316;1.8947522757574915
31;0.8590278;0.3001155205241926;0.519444465637207;1.6572005396708847
32;0.85805553;0.299726493393905;0.5327777862548828;1.5006561625852353
33;0.8641667;0.2941422193289321;0.5383333563804626;1.6350976875465777
34;0.86722225;0.2872927899504652;0.46388888359069824;1.7668319086647697
35;0.86472225;0.28906541124303353;0.4927777647972107;1.8881263346721728
36;0.86541665;0.2875868431116639;0.48722222447395325;1.788396596411864
37;0.8695833;0.2866216904103971;0.5199999809265137;2.0806951294342677
38;0.8745833;0.27531345175434835;0.49000000953674316;1.7956823422470027
39;0.86972225;0.2817789205323859;0.472777783870697;1.9992372079752385
40;0.86944443;0.27366348161580795;0.4672222137451172;2.0354514682251548
41;0.87583333;0.2671182171458996;0.5172222256660461;1.8894689537895222
42;0.8813889;0.2592740905428703;0.507777750492096;1.8632885341429049
43;0.8745833;0.26216950110703324;0.48222222924232483;2.005859997433921
44;0.8790278;0.2580703467953754;0.47555556893348694;2.1209472703074828
45;0.88180554;0.2555249317318713;0.4744444489479065;2.221923741739657
46;0.8823611;0.25284078989186837;0.45500001311302185;2.355654395826989
47;0.8755556;0.25937221659421666;0.5022222399711609;2.092398889342116
48;0.88666666;0.24712766781838177;0.4883333444595337;2.2164194129562627
49;0.88180554;0.24866535782311092;0.4888888895511627;2.366746476261566
50;0.8838889;0.2602891394781965;0.4977777898311615;2.1828175724794465
51;0.8869445;0.2441410961319727;0.48222222924232483;1.9830752656174202
52;0.8913889;0.24611493915618748;0.46444445848464966;2.3849607316466668
53;0.8826389;0.2514111129243929;0.4977777898311615;2.3284322551037704
54;0.8923611;0.2336045182615332;0.4399999976158142;2.717539806043108
55;0.8908333;0.23831317620205886;0.4833333194255829;2.4089231100386113
56;0.8897222;0.2386041564841662;0.5338888764381409;1.851099906127072
57;0.89125;0.2361391476023477;0.4722222089767456;2.062645549254699
58;0.89805555;0.22664682956153684;0.4838888943195343;2.4234675726025467
59;0.895;0.22767683113817155;0.43388888239860535;2.509429665406545
60;0.89069444;0.22969530592861437;0.48500001430511475;2.3818804853026654
61;0.89444447;0.2284581139037112;0.5055555701255798;2.113888882069538
62;0.9011111;0.2229388348958034;0.5022222399711609;2.5405267156608815
63;0.8890278;0.23951376064152707;0.4983333349227905;2.391809482427521
64;0.89847225;0.22037202999516195;0.5333333611488342;2.1633647316083726
65;0.8993056;0.22131708240276313;0.5105555653572083;2.189588787034154
66;0.8925;0.2293713269056291;0.5327777862548828;2.0941603556340045
67;0.9051389;0.21419037940375082;0.5105555653572083;2.4357360577986884
68;0.9022222;0.21812364148678778;0.5011110901832581;2.6168887251431845
69;0.90194446;0.21275271493145975;0.5105555653572083;2.311389817483723
70;0.90416664;0.21652521329471155;0.5255555510520935;2.333992555060993
71;0.8993056;0.20743716815633775;0.5116666555404663;2.370475338185982
72;0.90555555;0.20739786895286758;0.5188888907432556;2.3004437416875994
73;0.90625;0.20824615195533386;0.507777750492096;2.592806549910973
74;0.90347224;0.20813831156909796;0.5188888907432556;2.507829323178157
75;0.90194446;0.20816447689326012;0.45500001311302185;2.624145554140624
76;0.90291667;0.22190576787909794;0.5422222018241882;1.9705380523435048
77;0.90833336;0.19911632024373868;0.5177778005599976;2.6475140071008356
78;0.90694445;0.21213510665047067;0.5550000071525574;2.42933856431757
79;0.9077778;0.19932470946840164;0.5266666412353516;2.620800201056732
0;0.6365278;0.635579018191331;0.605555534362793;0.6550699296924803
1;0.68180555;0.5897344184315039;0.3655555546283722;0.9091313305000465
2;0.7008333;0.5637276785758635;0.4633333384990692;0.8666874042815632
3;0.70902777;0.5574930263579719;0.5550000071525574;0.7211420368403196
4;0.71958333;0.5453828780394462;0.5911111235618591;0.6898489690489239
5;0.7341667;0.5294699713898202;0.39222222566604614;1.0108154185116291
6;0.7325;0.5189668997475464;0.504444420337677;0.8624680078691906
7;0.7440278;0.5010704049012727;0.5649999976158142;0.75342308651242
8;0.7540278;0.49103683270772713;0.5138888955116272;0.8930670458409521
9;0.76180553;0.4766841169737745;0.5322222113609314;0.8467322819762759
10;0.7697222;0.4598266830823074;0.5472221970558167;0.8764201826933358
11;0.77805555;0.44982075631204577;0.4194444417953491;1.054864359026154
12;0.7838889;0.4404626312484551;0.48500001430511475;1.0650810065782732
13;0.7895833;0.4286833109444059;0.48944443464279175;1.1594434649580054
14;0.7901389;0.42075452463500873;0.5588889122009277;0.8876177113451478
15;0.7991667;0.41135818059944235;0.5344444513320923;1.055424684472382
16;0.80819446;0.39701495615817195;0.5183333158493042;1.000525927791993
17;0.81222224;0.3879739405354485;0.5105555653572083;1.1695051556246148
18;0.8176389;0.37706710395771853;0.5477777719497681;1.173123404238787
19;0.82625;0.37025122121267484;0.4972222149372101;1.3891753687626787
20;0.8225;0.3605585306338778;0.5266666412353516;1.2839627881534397
21;0.82458335;0.3600771182776953;0.5244444608688354;1.1877821229605212
22;0.83902776;0.3472328111335325;0.5244444608688354;1.4471209755167365
23;0.8358333;0.34502872108019395;0.46388888359069824;1.5025389378683434
24;0.8408333;0.3361940619610525;0.49000000953674316;1.36532115607212
25;0.84791666;0.32694514683712944;0.5405555367469788;1.3376268329512742
26;0.8426389;0.33402505696463375;0.4788888990879059;1.4230873660184442
27;0.84805554;0.32710103589376255;0.4561111032962799;1.7441066436986956
28;0.8513889;0.31843217417702163;0.4838888943195343;1.5579733754404717
29;0.8551389;0.31246213381333393;0.5372222065925598;1.585375202116039
30;0.8576389;0.30787057016073555;0.5394444465637207;1.4831410605977806
31;0.8570833;0.3038602205800089;0.49388888478279114;1.6730205947326289
32;0.86180556;0.2964532241692925;0.4855555593967438;1.7747285096595684
33;0.86083335;0.30004880359312425;0.5011110901832581;1.7965234556028413
34;0.86472225;0.29948069455453935;0.5211111307144165;1.6267929470994407
35;0.86583334;0.2928634334689428;0.5027777552604675;1.6705558306227128
36;0.8661111;0.28941265679578565;0.5155555605888367;1.901398765611359
37;0.86472225;0.2904110415633558;0.5555555820465088;1.60008487222561
38;0.8675;0.28657212500847135;0.49444442987442017;1.763912562177413
39;0.8709722;0.277581834818587;0.4877777695655823;2.0758494165312085
40;0.8761111;0.27921550362590325;0.5527777671813965;1.7696133095822815
41;0.88208336;0.2705625152236583;0.5177778005599976;2.0706947043641573
42;0.8765278;0.2758528049436671;0.5233333110809326;1.9638917920904027
43;0.88125;0.2664106409384001;0.4838888943195343;1.7955336856862738
